release_id,position,track_title,duration,type,track_producer,track_remixer
83722,1,Demonstrate,0:26,track,,
83722,2,Hide U,4:12,track,,
83722,3,Catch,3:21,track,,
83722,4,Cover,3:48,track,,
83722,5,Harder,4:17,track,,
83722,6,(Slip & Slide) Suicide,3:34,track,,
83722,7,Empty Skies,4:11,track,,
83722,8,I Want It All,5:05,track,,
83722,9,Resist,4:45,track,,
83722,10,Hungry,5:25,track,,
83722,11,Face In A Crowd,3:42,track,,
83722,12,Pride,4:01,track,,
83722,13,Cruelty,4:05,track,,
83722,14,Let Go,4:19,track,,
83722,15,Gone,3:37,track,,
83722,16,Hide U (John Creamer & Stephane K Remix Edit),3:37,track,John Creamer & Stephane K,
2028561,1,The Hampsterdance Song (Radio Edit),3:35,track,,
2028561,2,The Hampsterdance Song (Extended Mix),5:00,track,,
2028561,3,The Hampsterdance Song (Club Mix),5:27,track,,
2600184,1,Dancing On My Own (Radio Version),4:49,track,,
2600184,2,Fembot,3:35,track,,
2600184,3,Don't F***ing Tell Me What To Do,4:11,track,,
2600184,4,Indestructible,3:41,track,,
2600184,5,Time Machine,3:33,track,,
2600184,6,Love Kills,4:32,track,,
2600184,7,Hang With Me,4:21,track,,
2600184,8,Call Your Girlfriend,3:47,track,,
2600184,9,None Of Dem,5:13,track,,
2600184,10,We Dance To That Beat,4:39,track,,
2600184,11,U Should Know Better,4:01,track,,
2600184,12,Dancehall Queen,3:39,track,,
2600184,13,Get Myself Together,3:41,track,,
2600184,14,In My Eyes,4:08,track,,
2600184,15,Stars 4-Ever,4:00,track,,
322631,1,Creep (Album Version),4:30,track,,
322631,2,Creep (Jermaine's Jeep Mix),5:11,track,,Shannon Houchins; Jermaine Dupri
322631,3,Creep (Untouchables Mix),5:26,track,,Edward Ferrell; Kenny Tonge
322631,4,Creep (Super Smooth Mix),4:44,track,,Edward Ferrell; Kenny Tonge
322631,5,Creep (DARP Mix),4:51,track,,Dallas Austin
322631,6,Creep (Untouchables Instrumental),5:18,track,,Edward Ferrell; Kenny Tonge
199274,1,You're Makin Me High (Album Version),4:27,track,Kenneth Edmonds; L.A. Reid; Toni Braxton; Babyface; Bryce Wilson,
199274,2,You're Makin Me High (Classic Mix),9:41,track,Kenneth Edmonds; L.A. Reid; Toni Braxton; Babyface; Bryce Wilson,David Morales
199274,3,You're Makin Me High (Dance Hall Mix),4:51,track,Kenneth Edmonds; L.A. Reid; Toni Braxton; Babyface; Bryce Wilson,Eddison Electrik; Salaam Remi
199274,4,You're Makin Me High (Groove Remix),4:32,track,Kenneth Edmonds; L.A. Reid; Toni Braxton; Babyface; Bryce Wilson,
199274,5,Let It Flow,4:21,track,Babyface,
651680,1,Un-Break My Heart (Album Version),4:30,track,,
651680,2,Un-Break My Heart (Spanish Version),4:32,track,Sarah Sykes; KC Porter,
294054,1,Un-Break My Heart (Album Version),4:30,track,,
294054,2,Un-Break My Heart (Soul-Hex Anthem Vocal),9:36,track,,Hex Hector; Soul Solution
294054,3,Un-Break My Heart (Classic Radio Mix),4:26,track,,Satoshi Tomiie; Frankie Knuckles
294054,4,Un-Break My Heart (Album Instrumental),4:44,track,,
4702872,1,MyBabyDaddy (Radio Edit),3:34,track,,
4702872,2,MyBabyDaddy (Instrumental),3:34,track,,
4702872,3,MyBabyDaddy (Bassed Out Club Mix),4:42,track,,
4702872,4,MyBabyDaddy (B-Rocks Club Mix),4:42,track,,
4702872,5,MyBabyDaddy (Acappalla),3:53,track,,
972928,1,No Scrubs (Album Version) (Dirty),3:39,track,,
972928,2,No Scrubs (Instrumental),3:37,track,,
370517,A,No Scrubs (Main Mix),3:59,track,,
370517,B1,Silly Ho (Album Version),4:15,track,,
370517,B2,No Scrubs (Instrumental),3:39,track,,
339556,A1,I Don't Want To (Classic Club Mix),10:54,track,,David Morales
339556,B1,I Don't Want To (Franktified Club Mix),10:57,track,,Frankie Knuckles
339556,C1,Un-Break My Heart (Frankie Knuckles Director's Cut),11:28,track,David Foster,Frankie Knuckles
339556,D1,I Don't Want To (Deepjays Delight),9:02,track,,
339556,D2,I Don't Want To (Acappella Reprise),5:28,track,,
379075,A,He Wasn't Man Enough (Junior Marathon Mix),12:06,track,,Junior Vasquez
379075,B,He Wasn't Man Enough (Junior Instrumental),8:18,track,,Junior Vasquez
466243,1,Most Girls (Skribble & Anthony Acid Club Mix),8:54,track,,Anthony Acid; DJ Skribble
466243,2,Most Girls (Skribble & Anthony Acid's Hard Girls Dub),7:32,track,,Anthony Acid; DJ Skribble
466243,3,Most Girls (Album Version) (Instrumental),5:03,track,,
466243,4,Most Girls (Album Version) (Acappella),4:30,track,,
466243,,Bonus Track,,heading,,
466243,5,There You Go (Hani Mixshow Edit),5:32,track,"Kevin ""She'kspere"" Briggs",Hani
719693,1,You're Makin' Me High (Radio Edit),4:12,track,Babyface; Bryce Wilson,
719693,2,You're Makin' Me High (T'empo's Radio Edit),4:06,track,Babyface; Bryce Wilson,Adam Clough; Colin Thorpe; Tim Lennox
719693,3,You're Makin' Me High (Dancehall Mix),4:52,track,Babyface; Bryce Wilson,Eddison Electrik; Salaam Remi
719693,4,You're Makin' Me High (Groove Mix),4:34,track,Babyface; Bryce Wilson,Bryce Wilson
719693,5,You're Makin' Me High (T'empo's Private Club Mix),8:50,track,Babyface; Bryce Wilson,Adam Clough; Colin Thorpe; Tim Lennox
719693,6,You're Makin' Me High (Classic Mix - Morales),9:43,track,Babyface; Bryce Wilson,David Morales
584861,1,Oh (Album Version),4:17,track,,
584861,2,Oh (Kardinal Beats Remix),3:55,track,,Omar Chandla; Ryan Munroe
584861,3,Oh (Bimbo Jones Remix),8:20,track,,Lee Dagger; Marc JB; Bimbo Jones
584861,4,"Oh (DJ Volume ""South Beach"" Remix)",6:19,track,,DJ Volume; Stacy Mier
584861,5,"1, 2 Step (Phatbelly Club Remix)",3:45,track,,Phatbelly
1501493,1,I Wanna Be Bad,3:04,track,Brian And Josh,
1501493,2,Did Ya' Understand That,3:16,track,Sheppard & Kenny Gioia,
1501493,3,Ooh Ooh,3:30,track,Eve Nelson,
1501493,4,Tired,3:32,track,Andy Marvel,
1501493,5,Joke's On You,3:14,track,Falonte Moore; Rob Fusari,
1501493,6,Tender,4:17,track,Tim & Bob,
1501493,7,Don't You Wish,3:48,track,Eve Nelson,
1501493,8,Prince Charming,4:00,track,Andy Marvel,
1501493,9,Somebody Take The Pain Away,2:52,track,Brian And Josh,
1501493,10,Haunted Heart,3:38,track,Howie Hersh; Robbie Nevil,
1501493,11,Dare,3:44,track,Anthony Acid; DJ Skribble,
1692738,1,I Wanna Be Bad (Mike Rizzo Club Mix),6:39,track,,Mike Rizzo
1692738,2,"I Wanna Be Bad (Sal ""Parm"" Club Mix)",9:14,track,,Sal Basile
1692738,3,I Wanna Be Bad (Mike Rizzo Hyper Vocal Mix),6:09,track,,Mike Rizzo
1692738,4,"I Wanna Be Bad (Sal ""Parm"" Dub)",7:14,track,,Sal Basile
1692738,5,"I Wanna Be Bad (Sal ""Parm"" Radio Edit)",3:59,track,,Sal Basile
2840248,1,Price Tag,3:42,track,Dr. Luke,
2840248,2,Nobody's Perfect,4:20,track,Andre Brissett; Claude Kelly,
2840248,3,Abracadabra,3:51,track,Dr. Luke,
2840248,4,Big White Room,5:31,track,Jessie J; Benjamin Martinez,
2840248,5,Casualty Of Love,3:55,track,Martin Kleveland,
2840248,6,Rainbow,3:06,track,Oak (6),
2840248,7,Who's Laughing Now,3:55,track,Parker & James; The Invisible Men,
2840248,8,Do It Like A Dude,3:15,track,Parker & James; The Invisible Men,
2840248,9,Mamma Knows Best,3:15,track,The Invisible Men; Ash Thomas,
2840248,10,L.O.V.E.,3:52,track,Toby Gad,
2840248,11,Stand Up,3:27,track,"Karl ""K-Gee"" Gordon; The Invisible Men",
2840248,12,I Need This,4:21,track,Oak (6),
2840248,13,Who You Are,3:51,track,Toby Gad,
3226656,1,Price Tag,3:42,track,Dr. Luke,
3226656,2,Nobody's Perfect,4:20,track,Andre Brissett; Claude Kelly,
3226656,3,Abracadabra,3:51,track,Dr. Luke,
3226656,4,Big White Room,5:31,track,Jessie J; Benjamin Martinez,
3226656,5,Casualty Of Love,3:55,track,Martin Kleveland; Martin Kleveland,
3226656,6,Rainbow,3:06,track,Oak (6),
3226656,7,Who's Laughing Now,3:55,track,Parker & James; The Invisible Men,
3226656,8,Do It Like A Dude,3:15,track,Parker & James; The Invisible Men,
3226656,9,Mamma Knows Best,3:15,track,The Invisible Men; Ash Thomas,
3226656,10,L.O.V.E.,3:52,track,Toby Gad,
3226656,11,Stand Up,3:27,track,"Karl ""K-Gee"" Gordon; The Invisible Men",
3226656,12,I Need This,4:21,track,Oak (6),
3226656,13,Who You Are,3:51,track,Toby Gad,
3226656,,Bonus Tracks,,heading,,
3226656,14,Domino,3:51,track,DJ Cirkut; Dr. Luke; Emily Wright; Lukasz Gottwald,
3226656,15,My Shadow,3:29,track,The Fives (2); The Invisible Men,
3226656,16,LaserLight,3:31,track,David Guetta; Frédéric Riesterer; Giorgio Tuinfort; The Invisible Men,
505941,A1,Love On My Mind (Full Intention Club Mix),6:45,track,The Freemasons,Full Intention
505941,A2,Love On My Mind (Full Intention Dub Mix),6:15,track,The Freemasons,Full Intention
505941,B,Love On My Mind (ATFC's Secret Handshake),9:48,track,The Freemasons,ATFC
661307,A1,C'mon Get It On (Freemasons Club Mix),8:06,track,,Freemasons
661307,A2,C'mon Get It On (The Young Punx Radio Edit),3:00,track,,The Young Punx
661307,B,C'mon Get It On (The Young Punx Club Mix),7:05,track,,The Young Punx
1181129,1,Uninvited,5:20,track,The Freemasons,
1181129,2,Rain Down Love,3:20,track,The Freemasons,
1181129,3,If,6:24,track,The Freemasons,
1181129,4,Nothing But A Heartache,3:11,track,The Freemasons,
1181129,5,When You Touch Me,4:16,track,The Freemasons,
1181129,6,Love On My Mind,5:13,track,The Freemasons,
1181129,7,Watchin,2:47,track,The Freemasons,
1181129,8,Desperados,5:03,track,The Freemasons,
1181129,9,Love Don't Live Here Anymore,4:03,track,The Freemasons,
1181129,10,I Feel Like,4:18,track,The Freemasons,
1181129,11,You're Not Alone Now,4:34,track,The Freemasons,
1181129,12,Pacific,5:34,track,The Freemasons,
1181129,,Afterhours Mixes,16:44,heading,The Freemasons,
1181129,Audio1.1,Rain Down Love (Afterhours Mix),4:46,track,The Freemasons,
1181129,Audio1.2,Love On My Mind (Afterhours Mix),6:22,track,The Freemasons,
1181129,Audio1.3,Watchin (Afterhours Mix),5:36,track,The Freemasons,
1181129,,Acapellas,26:29,heading,The Freemasons,
1181129,Audio2.1,Uninvited (Acapella),2:58,track,The Freemasons,
1181129,Audio2.2,Rain Down Love (Acapella),2:58,track,The Freemasons,
1181129,Audio2.3,Nothing But A Heartache (Acapella),3:52,track,The Freemasons,
1181129,Audio2.4,When You Touch Me (Acapella),3:46,track,The Freemasons,
1181129,Audio2.5,Love On My Mind (Acapella),1:54,track,The Freemasons,
1181129,Audio2.6,Watchin (Acapella),3:36,track,The Freemasons,
1181129,Audio2.7,I Feel Like (Acapella),3:42,track,The Freemasons,
1181129,Audio2.8,You're Not Alone Now (Acapella),3:42,track,The Freemasons,
235716,A1,In Your Life (Dezrok Club Mix),10:24,track,,Dezrok
235716,A2,In Your Life (Acappella),3:00,track,,
235716,B1,In Your Life (Shane 54 Vocal Mix),6:39,track,,Shane 54
235716,B2,In Your Life (Original Extended Mix),5:10,track,,
235716,C,In Your Life (Dezrok Dub),11:03,track,,Dezrok
235716,D1,In Your Life (The Xquizit DJ X Remix),5:40,track,,DJ X
235716,D2,In Your Life (Shane 54 Monster Dub),7:00,track,,Shane 54
1675132,1,Call Me (James Khari's (UK Radio Mix)),3:45,track,,James Khari
1675132,2,Call Me (Umboza Mix),7:23,track,,Umboza
1675132,3,Call Me (BMW One & Marc's Underspace Phunk Mix),7:41,track,,BMW One; Marc Acardipane
1675132,4,Call Me (D-Bop's Peroxide Mix),7:20,track,,Andy Allder; Dave Cross
1675132,5,Call Me (Junior Vasquez Mix),7:06,track,,Junior Vasquez
149713,1,In Your Life (Original Extended Mix),5:10,track,,FMP
149713,2,In Your Life (DezroK Club Mix),10:24,track,,Dezrok
149713,3,In Your Life (Shane 54 Vocal Mix),6:39,track,,Shane 54
149713,4,In Your Life (The Xquizit DJ X Remix),5:40,track,,DJ X
1220172,A1,Fallin' In Love (Frank's House Mix),5:52,track,,DC Montez; Mike Wonder
1220172,A2,Fallin' In Love (Spike Club Mix),7:33,track,,Spike; Darrin Friedman
1220172,B1,Fallin' In Love (Fallin' In Dub),8:22,track,,Darrin Friedman
1220172,B2,Fallin' In Love (Full Harmony Club Mix),4:50,track,,DC Montez
1220172,B3,Fallin' In Love (Radio Edit I),3:30,track,,DC Montez
583930,A,House Of Joy (Rogers House Of The Rising Sun Mix),,track,,Roger Sanchez
583930,AA1,House Of Joy (The Mongolbombers Dub),,track,,Roger Sanchez
583930,AA2,House Of Joy (Accapella),,track,,
3616590,A1,Don't Go (Spike's Club Mix),9:04,track,,Spike; Darrin Friedman
3616590,A2,Don't Go (Spike's Dub Trip),5:05,track,,Spike; Darrin Friedman
3616590,B1,"Don't Go (Peter's 12"" Mix)",5:40,track,,Peter Ries
3616590,B2,Don't Go (Peter's Voyage Club Mix),6:58,track,,Peter Ries
163730,1,Put The Needle On It,3:23,track,Korpi & Blackcell,
163730,2,Creep,3:28,track,Korpi & Blackcell,
163730,3,I Begin To Wonder,3:41,track,Ian Masterson; Jean-Claude Ades,
163730,4,Hey (So What),3:31,track,Jewels & Stone,
163730,5,For The Record,3:19,track,Korpi & Blackcell,
163730,6,Mighty Fine,3:54,track,Gil Cang,
163730,7,On The Loop,3:28,track,Neïmo,
163730,8,Push,3:20,track,Terry Ronald; Ian Masterson,
163730,9,Mystified,3:41,track,Terry Ronald; Ian Masterson,
163730,10,Don't Wanna Lose This Feeling,3:50,track,Neïmo,
163730,11,Vibe On,3:39,track,Jock-E,
163730,12,A Piece Of Time,3:20,track,Neïmo,
163730,13,Who Do You Love Now?,3:26,track,Riva; Ian Masterson; Terry Ronald,
163730,14A,It Won't Work Out,4:05,track,"Pete ""Boxsta"" Martin; Terry Ronald; Ian Masterson",
163730,14B,Come And Get It (Sebastian Krieg Remix),6:30,track,Jean-Claude Ades,Sebastian Krieg
163730,Video 1,I Begin To Wonder,3:43,track,,
163730,Video 2,Put The Needle On It,3:42,track,,
163730,Video 3,Who Do You Love Now?,3:25,track,,
775930,1,Don't Wanna Lose This Feeling (Radio Version),3:33,track,Bruno Alexandre; Camille Troillard; Matthieu Joly; Neïmo; Al Stone,
775930,2,Don't Wanna Lose This Groove (Radio Version),3:20,track,Bruno Alexandre; Camille Troillard; Matthieu Joly; Neïmo,
775930,3,Don't Wanna Lose This Feeling (Stella Brown Vocal Mix),6:49,track,Bruno Alexandre; Camille Troillard; Matthieu Joly; Neïmo; Danny Harrison; Julian Jonah,Danny Harrison; Julian Jonah; Stella Browne
775930,4,Don't Wanna Lose This Groove (Extended Bootleg Mix),5:06,track,Bruno Alexandre; Camille Troillard; Matthieu Joly; Neïmo,
775930,5,Goodbye Song,3:50,track,Ian Masterson; Terry Ronald,
110686,1,Put The Needle On It (Radio Version),3:24,track,,
110686,2,Put The Needle On It (Nevins Club Creation Edit),3:58,track,,Jason Nevins
110686,3,Put The Needle On It (Cicada Vocal Mix Edit),4:07,track,Alex Payne,Cicada
110686,4,Put The Needle On It (Extended Original),7:18,track,,
110686,5,Put The Needle On It (Tiga's Cookies Dub Edit),4:45,track,,Mateo Murphy; Tiga
110686,6,Put The Needle On It (Laid's Zoo Brazil Remix),5:40,track,Johan Emmoth; John Andersson; Martin Von Schmalensee,Laid; Zoo Brazil
110686,Video,Put The Needle On It,3:25,track,,
252268,A1,Dreams (The Developed Arrested Mix),6:25,track,Richie Fermie,Development Corporation
252268,A2,Dreams (The Red Underground Mix),6:15,track,Richie Fermie,Development Corporation
252268,A3,Dreams (Law's House),4:00,track,,Tim Laws
252268,B1,Dreams (Our Tribe House Mix),6:38,track,Richie Fermie,Our Tribe
252268,B2,Dreams (Dignity Mix),5:40,track,Richie Fermie,Our Tribe
252268,B3,"Dreams (7"" Version)",3:41,track,Richie Fermie,
707109,A,I'm Not Perfect (But I'm Perfect For You) (The Perfectly Extended Remix),5:54,track,,Nile Rodgers
707109,B1,I'm Not Perfect (But I'm Perfect For You) (Instrumental Version),4:58,track,,Nile Rodgers
707109,B2,Scary But Fun,3:55,track,,
84269,A,Party Girl (Extended Remix),7:22,track,,
84269,B1,Party Girl (Dub Version),5:00,track,,
84269,B2,"Party Girl (7"" Edit)",3:35,track,,
1735233,A1,Jones The Rhythm,6:26,track,,
1735233,A2,The Fashion Show,6:26,track,,
1735233,A3,The Frog And The Princess,7:04,track,,
1735233,A4,Operattack,2:45,track,,
1735233,B1,Slave To The Rhythm,6:35,track,,
1735233,B2,The Crossing (Ooh The Action),4:58,track,,
1735233,B3,Don't Cry-It's Only The Rhythm,2:53,track,,
1735233,B4,Ladies And Gentlemen: Miss Grace Jones,5:56,track,,
10687260,,Act I,,heading,,
10687260,1,Overture,3:07,track,,
10687260,2,Call On Dolly,0:38,track,,
10687260,3,I Put My Hand In,2:58,track,,
10687260,4,It Takes A Woman,2:36,track,,
10687260,5,Put On Your Sunday Clothes,5:11,track,,
10687260,6,Ribbons Down My Back,3:08,track,,
10687260,7,Motherhood,1:40,track,,
10687260,8,Dancing,6:52,track,,
10687260,9,Before The Parade Passes By,4:32,track,,
10687260,,Act II,,heading,,
10687260,10,Penny In My Pocket,2:49,track,,
10687260,11,Elegance,2:30,track,,
10687260,12,The Waiters' Gallop,2:50,track,,
10687260,13,"Hello, Dolly!",6:40,track,,
10687260,14,It Only Takes A Moment,3:12,track,,
10687260,15,So Long Dearie,2:43,track,,
10687260,16,Finale,1:42,track,,
3889242,1,Superliminal,6:15,track,,
3889242,2,Channel 42,4:48,track,,
3889242,3,The Veldt [8 Minute Edit],8:26,track,,
3889242,4,Fn Pig,8:43,track,,
3889242,5,Professional Griefers,4:04,track,,
3889242,6,Maths,6:38,track,,
3889242,7,There Might Be Coffee,7:01,track,,
3889242,8,Take Care Of The Proper Paperwork,6:52,track,,
3889242,9,Closer,6:59,track,,
3889242,10,October,7:11,track,,
3889242,11,Sleepless,4:06,track,,
3889242,12,Failbait,4:49,track,,
3889242,13,Telemiscommunications,4:01,track,,
229315,1,Breathe (Album Version),3:31,track,,
229315,2,Breathe (The Passengerz Tuff Club),8:03,track,,Josh Harris; Omar Galeano; Sean Gill
229315,3,Breathe (Chris Cox Penetrating Club Mix),8:56,track,,Chris Cox
229315,4,Breathe (Sean Konnery Resportator Club Mix),6:57,track,,Sean Konnery
229315,5,Breathe (Dave Hernandez Club Mix),7:26,track,,Smitty
229315,6,Breathe (High Bias Radio Mix),3:40,track,,Nick Fiorucci; Taras
229315,7,Breathe (The Passengerz Tuff Radio),3:59,track,,Josh Harris; Omar Galeano; Sean Gill
229315,8,Breathe (Sean Konnery Resportator Radio Edit),4:10,track,,Sean Konnery
1634117,1,Boom Boom Ba,3:41,track,Magnus Fiennes,
1634117,2,Bongo Bong,2:55,track,Manu Chao; Renaud Letang,
1634117,3,Don't Make Me Love You ('Til I'm Ready),3:39,track,Ron Fair; Todd Chapman,
1634117,4,American Pie,4:33,track,Madonna; William Orbit,
1634117,5,This Life,4:18,track,Guy Sigsworth; Mandalay,
1634117,6,If Everybody Looked The Same,3:39,track,Groove Armada,
1634117,7,Why Does My Heart Feel So Bad?,4:23,track,Moby,
1634117,8,I'm Not In Love,4:41,track,Roger Lyons; Tim Kellett,
1634117,9,Stars All Seem To Weep,4:39,track,Ben Watt,
1634117,10,Time Stood Still,3:48,track,Madonna; William Orbit,
1634117,11,Swayambhu,3:07,track,David Norland,
1634117,12,Forever And Always,6:00,track,Gabriel Yared,John Richards
154019,1-01,Adagio For Strings,9:31,track,,
154019,1-02,In A Landscape,2:56,track,,
154019,1-03,Ogive Number 1,6:42,track,,
154019,1-04,Cavalleria Rusticana,3:13,track,,
154019,1-05,Pavane Pour Une Infante Défunte,6:06,track,,
154019,1-06,L'Inverno,3:51,track,,
154019,1-07,Triple Concerto,5:28,track,,
154019,1-08,Xerxes,4:38,track,,
154019,1-09,Piece In The Old Style 1,5:00,track,,
154019,1-10,Piece In The Old Style 3,5:47,track,,
154019,1-11,Opus 132,6:14,track,,
154019,2-01,Adagio For Strings (Ferry Corsten Remix),6:33,track,,Ferry Corsten
154019,2-02,Adagio For Strings (ATB Remix),7:35,track,,ATB
82580,A1,Nothing Really Matters (Album Version),4:20,track,,
82580,A2,Nothing Really Matters (Club 69 Vocal Club Mix),7:51,track,,Peter Rauhofer
82580,B1,Nothing Really Matters (Club 69 Future Mix),8:19,track,,Peter Rauhofer
82580,B2,Nothing Really Matters (Kruder & Dorfmeister Mix),11:10,track,,Kruder & Dorfmeister
430825,1,The Power Of Good-Bye (Album Version),4:11,track,,
430825,2,The Power Of Good-Bye (Dallas' Low End Mix),4:35,track,,Dallas Austin
430825,3,The Power Of Good-Bye (Luke Slater's Super Luper),8:47,track,,Luke Slater
430825,4,The Power Of Good-Bye (Luke Slater's Filtered Mix),6:07,track,,Luke Slater
430825,5,The Power Of Good-Bye (Fabien's Good God Mix),8:23,track,,Fabien Waltmann
6759331,1-1,Living For Love,3:39,track,Ariel Rechtshaid; Diplo; Madonna,
6759331,1-2,Devil Pray,4:06,track,Avicii; Dacoury Natche; Madonna; Michael Diamond (4),
6759331,1-3,Ghosttown,4:09,track,Billboard; Jason Evigan; Madonna,
6759331,1-4,Unapologetic Bitch,3:51,track,Ariel Rechtshaid; Diplo; Madonna; Shelco Garcia; Teen Wolf,
6759331,1-5,Illuminati,3:44,track,Kanye West; Madonna; Mike Dean,
6759331,1-6,Bitch I'm Madonna,3:47,track,Diplo; Madonna,
6759331,1-7,Hold Tight,3:37,track,Madonna,
6759331,1-8,Joan Of Arc,4:02,track,Afsheen; Josh Cumbee; Madonna; Toby Gad,
6759331,1-9,Iconic,4:33,track,Afsheen; Josh Cumbee; Madonna; Toby Gad,
6759331,1-10,HeartBreakCity,3:34,track,Astma & Rocwell; Avicii; Madonna; Magnus Lidehäll; Salem Al Fakir; Vincent Pontare,
6759331,1-11,Body Shop,3:39,track,Dacoury Natche; Madonna; Michael Diamond (4); Toby Gad,
6759331,1-12,Holy Water,4:09,track,Kanye West; Madonna; Mike Dean,
6759331,1-13,Inside Out,4:23,track,Madonna; Mike Dean,
6759331,1-14,Wash All Over Me,4:01,track,Avicii; Kanye West; Madonna; Mike Dean,
6759331,1-15,Best Night,3:33,track,Diplo; Madonna,
6759331,1-16,Veni Vidi Vici,4:39,track,Diplo; Madonna,
6759331,1-17,S.E.X.,4:11,track,Charlie Heat; Madonna; Mike Dean,
6759331,1-18,Messiah,3:22,track,Avicii; Madonna; Magnus Lidehäll; Salem Al Fakir; Vincent Pontare,
6759331,1-19,Rebel Heart,3:21,track,Avicii; Madonna; Magnus Lidehäll; Salem Al Fakir; Vincent Pontare,
6759331,2-1,Beautiful Scars,4:19,track,Dacoury Natche; Madonna; Michael Diamond (4),
6759331,2-2,Borrowed Time,3:25,track,Avicii; Carl Falk (2); Dacoury Natche; Madonna; Michael Diamond (4),
6759331,2-3,Addicted,3:33,track,Avicii; Carl Falk (2); Madonna,
6759331,2-4,Graffiti Heart,3:38,track,Afsheen; Josh Cumbee; Madonna; Toby Gad,
6759331,2-5,Living For Love (PAULO & Jackinsky Full Vocal Mix),7:14,track,,Alain Jackinski; DJ Paulo
6759331,2-6,Living For Love (Funk Generation & H3dRush Dub),6:07,track,,Funk Generation; H3D Rush
121064,1,Ray Of Light (Sasha's Twilo Mix),10:58,track,,Sasha
121064,2,Ray Of Light (Sasha's Strip Down Mix),5:00,track,,Sasha
121064,3,Ray Of Light (Victor Calderone Drum Mix),5:26,track,,Victor Calderone
121064,4,Ray Of Light (Orbit's Ultra Violet Mix),6:59,track,,William Orbit
131713,1,Don't Tell Me (Radio Edit),4:10,track,,
131713,2,Cyber-Raga,5:31,track,,
131713,3,Don't Tell Me (Thunderpuss Club Mix),7:53,track,,Thunderpuss
131713,4,Don't Tell Me (Vission Remix),7:52,track,,"Richard ""Humpty"" Vission"
4649569,1,Frozen (Album Version),6:11,track,,
4649569,2,Frozen (Stereo MC's Mix),5:45,track,,Stereo MC's
4649569,3,Frozen (Meltdown Mix - Long Version),8:10,track,,William Orbit
4649569,4,Frozen (Extended Club Mix),11:17,track,,Victor Calderone
4649569,5,Frozen (Widescreen Mix),6:33,track,,William Orbit
11653923,1,I'll Remember (Theme From With Honors),4:22,track,,
11653923,2,I'll Remember (Theme From With Honors) (Orbit Remix),4:20,track,,William Orbit
11653923,3,I'll Remember (Theme From With Honors) (Guerilla Beach Mix),6:10,track,,William Orbit
11653923,4,Why's It So Hard (Live),5:13,track,,
486276,1,Rain (Radio Remix),4:35,track,Daniel Abraham,
486276,2,Waiting (Remix),4:41,track,Andre Betts; Danny Saber,
486276,3,Up Down Suite,12:17,track,Shep Pettibone,
486276,4,Rain (Album Version),5:25,track,,
8936325,1,Take A Bow (InDaSoul Mix),4:57,track,,"Steve Weeder; In Da Soul; Steve ""Silk"" Hurley"
8936325,2,Take A Bow (InDaSoul Instrumental),4:57,track,,"Steve Weeder; In Da Soul; Steve ""Silk"" Hurley"
8936325,3,Take A Bow (Album Version),5:21,track,,
8936325,4,Take A Bow (Album Instrumental),5:21,track,,
8936325,5,Take A Bow (Silky Soul Mix),4:10,track,,"Steve ""Silk"" Hurley"
74029,1,Bedtime Story (Album Edit),4:05,track,,
74029,2,Bedtime Story (Junior's Wet Dream Mix),8:33,track,,Junior Vasquez
74029,3,Bedtime Story (Junior's Dreamy Drum Dub),9:32,track,,Junior Vasquez
74029,4,Survival (Album Version),3:30,track,,
74029,5,Bedtime Story (Orbital Mix),7:41,track,,Orbital
74029,6,Bedtime Story (Junior's Sound Factory Mix),9:15,track,,Junior Vasquez
74029,7,Bedtime Story (Junior's Single Mix),4:53,track,,Junior Vasquez
78689,A1,Erotica,5:18,track,,
78689,A2,Fever,5:00,track,,
78689,A3,Bye Bye Baby,3:56,track,,
78689,A4,Deeper And Deeper,5:33,track,,
78689,B1,Where Life Begins,5:58,track,,
78689,B2,Bad Girl,5:23,track,,
78689,B3,Waiting,5:47,track,,
78689,B4,Thief Of Hearts,4:51,track,,
78689,C1,Words,5:55,track,,
78689,C2,Rain,5:25,track,,
78689,C3,Why's It So Hard,5:23,track,,
78689,D1,In This Life,6:23,track,,
78689,D2,Did You Do It?,4:54,track,,
78689,D3,Secret Garden,5:32,track,,
292251,1,Survival,3:31,track,,
292251,2,Secret,5:05,track,,
292251,3,I'd Rather Be Your Lover,4:39,track,,
292251,4,Don't Stop,4:38,track,Daniel Abraham,
292251,5,Inside Of Me,4:11,track,,
292251,6,Human Nature,4:53,track,,
292251,7,Forbidden Love,4:08,track,,
292251,8,Love Tried To Welcome Me,5:21,track,,
292251,9,Sanctuary,5:02,track,,Nellee Hooper
292251,10,Bedtime Story,4:53,track,,
292251,11,Take A Bow,5:21,track,,
4482688,1,I'll Remember,4:22,track,,
4482688,2,I'll Remember (Orbit Remix),4:20,track,William Orbit,
4482688,3,I'll Remember (Guerilla Beach Mix),6:20,track,William Orbit,
4482688,4,Why's It So Hard (Live),5:13,track,,
138613,1,American Life (Missy Elliott American Dream Remix),4:42,track,,Craig Brockman; Missy Elliott; Nisan Stewart
138613,2,American Life (Oakenfold Downtempo Remix),5:31,track,,Paul Oakenfold
138613,3,American Life (Felix Da Housecat's Devin Dazzle Club Mix),6:10,track,,Felix Da Housecat
138613,4,American Life (Peter Rauhofer's American Anthem Part 1),10:44,track,,Peter Rauhofer
